time,Iplus_norm_offset_0.000,Iplus_norm_offset_0.060,Iplus_norm_offset_0.140,Iplus_norm_offset_0.280,P
0.35200000000000026,0.1214321594860357,0.28469586501958283,0.7926469657625339,0.9674224645638458,0.43408051832018435
0.35400000000000026,0.11999378071693637,0.2826756595124286,0.791602089361622,0.9672405384825978,0.4340282136555207
0.35600000000000026,0.11857259430528766,0.280669867970355,0.7905586023176828,0.9670586478465607,0.433976149347373
0.35800000000000026,0.11716839475467958,0.2786783875498104,0.7895165027831408,0.9668767926488153,0.4339243234382815
0.36000000000000026,0.11578097902495361,0.2767011161410303,0.7884757889128745,0.9666949728824449,0.43387273398923254
0.36200000000000027,0.1144101465028452,0.2747379523628038,0.7874364588642184,0.966513188540533,0.43382137907948604
0.36400000000000027,0.11305569897297604,0.2727887955572735,0.7863985107969564,0.9663314396161649,0.4337702568063806
0.36600000000000027,0.11171744058919225,0.27085354578477566,0.7853619428733188,0.9661497261024266,0.4337193652851582
0.36800000000000027,0.1103951778462443,0.26893210381871585,0.7843267532579824,0.9659680479924064,0.4336687026487812
0.3700000000000003,0.10908871955180872,0.26702437114048033,0.7832929401180617,0.9657864052791939,0.43361826704775347
0.3720000000000003,0.10779787679884051,0.26513024993438467,0.7822605016231099,0.9656047979558787,0.4335680566499409
0.3740000000000003,0.1065224629382593,0.2632496430826595,0.7812294359451142,0.9654232260155533,0.43351806964040174
0.3760000000000003,0.10526229355195932,0.2613824541604705,0.7801997412584928,0.9652416894513108,0.43346830422120974
0.3780000000000003,0.10401718642614234,0.25952858743097273,0.7791714157400913,0.965060188256246,0.43341875861128737
0.3800000000000003,0.10278696152497253,0.2576879478404032,0.7781444575691802,0.9648787224234547,0.4333694310462282
0.3820000000000003,0.10157144096454133,0.25586044101320865,0.7771188649274509,0.9646972919460346,0.43332031977813823
0.3840000000000003,0.10037044898714706,0.25404597324720235,0.7760946359990131,0.9645158968170835,0.43327142307546407
0.3860000000000003,0.09918381193588101,0.25224445150876423,0.7750717689703905,0.9643345370297021,0.4332227392228293
0.3880000000000003,0.09801135822951623,0.25045578342806735,0.7740502620305195,0.9641532125769912,0.43317426652087765
0.3900000000000003,0.09685291833769817,0.24867987729434413,0.773030113370744,0.9639719234520535,0.4331260032861026
0.3920000000000003,0.09570832475643083,0.24691664205118088,0.7720113211848131,0.9637906696479943,0.4330779478506977
0.3940000000000003,0.09457741198385651,0.24516598729185285,0.7709938836688782,0.9636094511579173,0.43303009856239305
0.3960000000000003,0.0934600164963239,0.2434278232546847,0.7699777990214901,0.9634282679749301,0.43298245378430034
0.3980000000000003,0.09235597672474323,0.24170206081845236,0.7689630654435937,0.9632471200921403,0.43293501189476147
0.4000000000000003,0.09126513303122406,0.23998861149780915,0.7679496811385274,0.9630660075026581,0.4328877712871971
0.4020000000000003,0.09018732768599258,0.2382873874387523,0.7669376443120188,0.9628849301995933,0.4328407303699433
0.4040000000000003,0.08912240484458393,0.23659830141411625,0.7659269531721812,0.9627038881760586,0.4327938875661257
0.4060000000000003,0.08807021052530695,0.2349212668191003,0.76491760592951,0.9625228814251677,0.4327472413134843
0.4080000000000003,0.08703059258697893,0.23325619766682876,0.7639096007968816,0.9623419099400349,0.4327007900642502
0.4100000000000003,0.08600340070692758,0.23160300858394245,0.7629029359895484,0.9621609737137765,0.4326545322849853
0.4120000000000003,0.08498848635925317,0.22996161480622018,0.7618976097251361,0.96198007273951,0.4326084664564509
0.4140000000000003,0.08398570279335399,0.22833193217423256,0.760893620223641,0.9617992070103544,0.4325625910734541
0.4160000000000003,0.08299490501270526,0.22671387712902794,0.7598909657074263,0.9616183765194296,0.43251690464471715
0.4180000000000003,0.08201594975389234,0.22510736670784667,0.7588896444012189,0.9614375812598573,0.4324714056927351
0.4200000000000003,0.08104869546589756,0.22351231853986814,0.7578896545321064,0.9612568212247603,0.4324260927536361
0.4220000000000003,0.08009300228963047,0.221928650841987,0.7568909943295337,0.9610760964072627,0.43238096437704965
0.4240000000000003,0.07914873203770448,0.22035628241462007,0.7558936620253016,0.9608954068004899,0.43233601912596964
0.4260000000000003,0.07821574817445724,0.21879513263754244,0.7548976558535607,0.9607147523975686,0.43229125557662296
0.4280000000000003,0.07729391579620581,0.21724512146575387,0.7539029740508116,0.9605341331916278,0.43224667231833425
0.4300000000000003,0.07638310161174185,0.21570616942537563,0.7529096148558976,0.9603535491757967,0.43220226795339944
0.43200000000000033,0.07548317392305594,0.21417819760957374,0.7519175765100062,0.9601730003432064,0.43215804109695694
0.43400000000000033,0.0745940026062966,0.2126611276745141,0.7509268572566622,0.9599924866869888,0.4321139903768524
0.43600000000000033,0.07371545909295264,0.2111548818353459,0.7499374553417282,0.9598120082002773,0.4320701144335273
0.43800000000000033,0.07284741635126492,0.20965938286221245,0.7489493690133966,0.9596315648762073,0.43202641191987756
0.44000000000000034,0.07198974886785563,0.20817455407629193,0.7479625965221918,0.9594511567079149,0.4319828815011373
0.44200000000000034,0.071142332629581,0.20670031934586433,0.7469771361209634,0.9592707836885377,0.43193952185476214
0.44400000000000034,0.07030504510559848,0.20523660308241057,0.7459929860648854,0.9590904458112147,0.4318963316702954
0.44600000000000034,0.0694777652296494,0.2037833302367343,0.7450101446114509,0.9589101430690862,0.43185330964925817
0.44800000000000034,0.06866037338255297,0.2023404262951147,0.7440286100204713,0.9587298754552939,0.43181045450503086
0.45000000000000034,0.0678527513749096,0.2009078172754864,0.7430483805540707,0.9585496429629805,0.4317677649627237
0.45200000000000035,0.06705478243001187,0.19948542972364536,0.7420694544766856,0.9583694455852908,0.4317252397590759
0.45400000000000035,0.06626635116695764,0.198073190709483,0.7410918300550606,0.9581892833153696,0.43168287764233343
0.45600000000000035,0.06548734358396766,0.19667102782324608,0.7401155055582437,0.9580091561463647,0.43164067737213085
0.45800000000000035,0.06471764704190024,0.19527886917182508,0.7391404792575859,0.9578290640714245,0.4315986377193922
0.46000000000000035,0.0639571502479638,0.1938966433750669,0.7381667494267367,0.9576490070836983,0.43155675746620087
0.46200000000000035,0.0632057432396252,0.19252427956211632,0.7371943143416414,0.9574689851763367,0.4315150354057058
0.46400000000000036,0.062463317368709026,0.1911617073677803,0.7362231722805376,0.9572889983424927,0.4314734703420041
0.46600000000000036,0.0617297652856869,0.18980885692892172,0.7352533215239527,0.9571090465753193,0.4314320610900316
0.46800000000000036,0.06100498092415535,0.18846565888087652,0.734284760354701,0.9569291298679724,0.43139080647546646
0.47000000000000036,0.06028885948549979,0.18713204435389666,0.7333174870578799,0.956749248213608,0.43134970533460626
0.47200000000000036,0.059581297423739014,0.18580794496961867,0.7323514999208678,0.9565694016053832,0.43130875651428113
0.47400000000000037,0.058882192430554925,0.18449329283756014,0.7313867972333206,0.9563895900364574,0.4312679588717361
0.47600000000000037,0.058191443420496744,0.18318802055163505,0.7304233772871669,0.9562098134999913,0.4312273112745378
0.47800000000000037,0.05750895051636629,0.18189206118670062,0.7294612383766093,0.9560300719891462,0.431186812600467
0.48000000000000037,0.0568346150347755,0.18060534829512367,0.7285003787981169,0.9558503654970849,0.4311464617374231
0.4820000000000004,0.05616833947187633,0.17932781590337538,0.7275407968504253,0.9556706940169725,0.4311062575833175
0.4840000000000004,0.05551002748926248,0.17805939850864716,0.7265824908345314,0.9554910575419745,0.43106619904598764
0.4860000000000004,0.054859583900040296,0.17680003107549272,0.7256254590536924,0.9553114560652574,0.4310262850430842
0.4880000000000004,0.054216914655061975,0.17554964903249257,0.7246696998134218,0.9551318895799895,0.4309865145019837
0.4900000000000004,0.053581926829329295,0.17430818826894517,0.7237152114214858,0.9549523580793414,0.43094688635969647
0.4920000000000004,0.05295452860855571,0.1730755851315781,0.7227619921879006,0.9547728615564831,0.4309073995627619
0.4940000000000004,0.052334629275890714,0.17185177642128388,0.7218100404249317,0.9545934000045879,0.43086805306716547
0.4960000000000004,0.05172213919880118,0.1706366993898806,0.7208593544470867,0.9544139734168288,0.4308288458382348
0.4980000000000004,0.05111696981611286,0.16943029173689497,0.7199099325711165,0.954234581786381,0.4307897768505632
0.5000000000000003,0.05051903362520219,0.16823249160636694,0.7189617731160082,0.9540552251064208,0.43075084508790284
0.5020000000000001,0.04992824416934594,0.1670432375836776,0.7180148744029864,0.9538759033701264,0.43071204954308795
0.5039999999999999,0.04934451602521793,0.16586246869240132,0.717069234755507,0.953696616570676,0.4306733892179388
0.5059999999999997,0.048767764790538994,0.16469012439117983,0.7161248524992557,0.9535173647012503,0.4306348631231761
0.5079999999999995,0.0481979070718714,0.16352614457061518,0.7151817259621454,0.953338147755031,0.4305964702783348
